# Time-averaged data for fix at2
# TimeStep v_fedgeZ f_mysf2[3]
48590 0.153478 0.24086
48600 -0.950744 -1.49204
48610 0.115966 0.18199
48620 0.360447 0.565665
48630 -0.737731 -1.15775
48640 -0.591487 -0.928246
48650 0.7388 1.15943
48660 -0.338146 -0.530667
48670 -1.64417 -2.58026
48680 -0.690544 -1.0837
48690 -0.218297 -0.342582
48700 -1.8543 -2.91003
48710 -2.29821 -3.60668
48720 -0.240654 -0.377669
48730 0.723392 1.13525
48740 -0.38659 -0.606693
48750 -0.465415 -0.730396
48760 0.23522 0.369141
48770 -0.727574 -1.14181
48780 -0.807603 -1.26741
48790 0.579312 0.909139
48800 0.20473 0.321291
48810 -1.54008 -2.41691
48820 -2.25671 -3.54154
48830 -1.65895 -2.60346
48840 -1.18545 -1.86038
48850 -0.308382 -0.483956
48860 1.2646 1.98459
48870 0.818594 1.28465
48880 -0.609376 -0.95632
48890 -0.426677 -0.669602
48900 0.432543 0.678808
48910 0.196683 0.308663
48920 -0.291329 -0.457195
48930 -0.446673 -0.700983
48940 -1.06403 -1.66983
48950 -1.5728 -2.46826
48960 -1.65448 -2.59644
48970 -2.32897 -3.65495
48980 -3.56045 -5.58756
48990 -3.26831 -5.12911
49000 -1.23798 -1.94281
49010 -0.493838 -0.775002
49020 -0.793916 -1.24593
49030 -0.986828 -1.54867
49040 -1.50272 -2.35828
49050 -2.5902 -4.06491
49060 -2.8959 -4.54466
49070 -1.63373 -2.56387
49080 -0.0913107 -0.143298
49090 0.720545 1.13078
49100 1.47048 2.30769
49110 2.7855 4.3714
49120 2.39103 3.75234
49130 0.83198 1.30566
49140 -0.219831 -0.344989
49150 -0.203781 -0.319802
49160 -0.286345 -0.449373
49170 0.177955 0.279272
49180 1.17218 1.83956
49190 1.57599 2.47327
49200 0.780016 1.22411
49210 0.424842 0.666723
49220 0.961492 1.50891
49230 0.445089 0.698498
49240 -1.17133 -1.83821
49250 -1.79214 -2.81248
49260 -0.953484 -1.49634
49270 -1.57792 -2.4763
49280 -2.5643 -4.02426
49290 -2.20982 -3.46796
49300 -1.87439 -2.94157
49310 -2.56431 -4.02427
49320 -2.87642 -4.51408
49330 -1.13509 -1.78135
49340 0.104256 0.163613
49350 -0.354887 -0.55694
49360 -0.497188 -0.780258
49370 0.419628 0.65854
49380 0.516969 0.811301
49390 0.319125 0.500816
49400 0.575241 0.902751
49410 0.340229 0.533935
49420 -1.0984 -1.72376
49430 -2.19438 -3.44374
49440 -1.94184 -3.04741
49450 -1.62792 -2.55477
49460 -1.3884 -2.17887
49470 -0.110269 -0.17305
49480 1.83936 2.88659
49490 1.60104 2.51259
49500 0.444016 0.696813
49510 0.550091 0.863282
49520 0.447299 0.701965
49530 -0.614512 -0.96438
49540 -1.33328 -2.09238
49550 -0.955885 -1.50011
49560 -0.568404 -0.892021
49570 -0.361948 -0.568021
49580 0.323037 0.506956
49590 0.642061 1.00761
49600 0.36021 0.565292
49610 0.250347 0.392881
49620 0.0549818 0.0862853
49630 -0.501942 -0.787718
49640 -0.845838 -1.32741
49650 -1.05509 -1.65579
49660 -1.52433 -2.3922
49670 -2.12737 -3.33857
49680 -1.59253 -2.49922
49690 -0.680803 -1.06841
49700 -0.752504 -1.18094
49710 -1.05595 -1.65714
49720 -1.31326 -2.06095
49730 -1.50206 -2.35724
49740 -1.79219 -2.81256
49750 -1.42851 -2.24182
49760 -1.13351 -1.77887
49770 -1.69405 -2.65854
49780 -2.15983 -3.38951
49790 -1.0693 -1.6781
49800 0.411832 0.646306
49810 -0.0353513 -0.0554783
49820 -0.277032 -0.434759
49830 0.780546 1.22494
49840 0.296302 0.464999
49850 -1.25123 -1.96361
49860 -0.743415 -1.16667
49870 0.744873 1.16896
49880 0.168751 0.264829
49890 -0.362604 -0.569049
49900 0.941712 1.47787
49910 1.41428 2.2195
49920 -0.939577 -1.47452
49930 -2.32488 -3.64854
49940 -1.22251 -1.91853
49950 -0.502922 -0.789257
49960 -0.489643 -0.768417
49970 1.06919 1.67793
49980 2.03699 3.19674
49990 -0.399583 -0.627083
50000 -1.69226 -2.65574
50010 0.116686 0.18312
50020 0.492945 0.773599
50030 -1.15755 -1.8166
50040 -0.928968 -1.45787
50050 0.533938 0.837932
50060 -0.630221 -0.989033
50070 -2.02445 -3.17705
50080 -0.510772 -0.801576
50090 0.626398 0.983033
50100 -0.932035 -1.46268
50110 -1.42319 -2.23347
50120 -0.0903781 -0.141834
50130 0.424559 0.666279
50140 -0.205127 -0.321915
50150 0.784401 1.23099
50160 1.72187 2.7022
50170 0.187693 0.294554
50180 -0.41605 -0.652925
50190 1.35372 2.12445
50200 1.82082 2.85748
50210 -0.171727 -0.269498
50220 -0.841444 -1.32051
50230 -0.271897 -0.4267
50240 -1.08237 -1.6986
50250 -1.83919 -2.88631
50260 -1.84559 -2.89637
50270 -2.09542 -3.28843
50280 -3.04049 -4.77157
50290 -2.53278 -3.9748
50300 -0.0112557 -0.0176641
50310 0.783767 1.23
50320 -0.203608 -0.31953
50330 -0.684341 -1.07397
50340 -1.0635 -1.66899
50350 -1.81065 -2.84153
50360 -1.29506 -2.03239
50370 0.880824 1.38231
50380 1.82158 2.85868
50390 1.29977 2.03979
50400 0.898861 1.41062
50410 0.0550159 0.0863388
50420 -0.872725 -1.3696
50430 -0.0977115 -0.153343
50440 1.4706 2.30787
50450 0.631384 0.990858
50460 -1.67093 -2.62225
50470 -1.90371 -2.98757
50480 -1.63487 -2.56567
50490 -2.04381 -3.20744
50500 -1.11337 -1.74726
50510 -0.0205312 -0.0322205
50520 0.0847726 0.133037
50530 -0.142595 -0.22378
50540 0.70468 1.10588
50550 0.277979 0.436245
50560 -2.07292 -3.25313
50570 -2.93729 -4.60962
50580 -1.87663 -2.94507
50590 -1.74685 -2.74141
50600 -3.02285 -4.74389
50610 -2.34969 -3.68747
50620 -1.13058 -1.77427
50630 -2.07381 -3.25452
50640 -2.24285 -3.5198
50650 0.289837 0.454853
50660 1.21762 1.91087
50670 -0.554621 -0.87039
50680 -0.728306 -1.14296
50690 0.255243 0.400563
50700 -1.30601 -2.04958
50710 -2.86243 -4.49213
50720 -1.71214 -2.68694
50730 -0.762207 -1.19616
50740 -1.85017 -2.90355
50750 -2.28068 -3.57917
50760 -0.904928 -1.42014
50770 -1.29315 -2.02939
50780 -2.91877 -4.58055
50790 -1.98752 -3.11909
50800 0.314925 0.494225
50810 -0.0868855 -0.136353
50820 -0.582092 -0.913502
50830 1.41429 2.2195
50840 1.68573 2.64549
50850 -1.28986 -2.02423
50860 -2.47865 -3.88985
50870 -1.60693 -2.52182
50880 -1.83362 -2.87757
50890 -2.08148 -3.26656
50900 -0.60564 -0.950457
50910 0.108857 0.170834
50920 -1.03496 -1.6242
50930 -0.998813 -1.56748
50940 -0.228014 -0.357832
50950 -1.50299 -2.35871
50960 -3.34667 -5.25208
50970 -3.25145 -5.10263
50980 -2.36522 -3.71184
50990 -2.52278 -3.95911
51000 -1.45581 -2.28467
51010 0.478443 0.750841
51020 0.709366 1.11324
51030 -0.545045 -0.855362
51040 -0.0588618 -0.0923743
51050 0.696881 1.09365
51060 -0.365701 -0.57391
51070 -0.313448 -0.491907
51080 0.570345 0.895066
51090 -0.270954 -0.42522
51100 -1.48012 -2.32282
51110 0.285096 0.447413
51120 0.984487 1.545
51130 -1.03392 -1.62258
51140 -0.637806 -1.00094
51150 1.33614 2.09686
51160 0.385826 0.605494
51170 -1.19193 -1.87055
51180 0.535846 0.840926
51190 1.79226 2.81268
51200 -0.45903 -0.720375
51210 -1.22838 -1.92774
51220 0.480904 0.754704
51230 -0.865661 -1.35852
51240 -3.04548 -4.7794
51250 -1.49773 -2.35045
51260 0.371609 0.583181
51270 -1.48435 -2.32945
51280 -1.90989 -2.99728
51290 0.713448 1.11964
51300 0.771077 1.21008
51310 -1.48472 -2.33004
51320 -0.900271 -1.41283
51330 0.838366 1.31568
51340 -1.30574 -2.04915
51350 -2.94637 -4.62387
51360 -0.941193 -1.47705
51370 -0.574984 -0.902347
51380 -3.34585 -5.25079
51390 -3.79181 -5.95065
51400 -1.31626 -2.06566
51410 -0.718252 -1.12718
51420 -0.944401 -1.48209
51430 0.898743 1.41044
51440 1.53305 2.40588
51450 -0.318836 -0.500363
51460 -0.616945 -0.968197
51470 0.48184 0.756173
51480 -0.31053 -0.487328
51490 -1.85812 -2.91602
51500 -1.1587 -1.81839
51510 -0.468984 -0.735996
51520 -1.15766 -1.81677
51530 -0.897471 -1.40844
51540 0.805455 1.26404
51550 0.832872 1.30706
51560 -0.31966 -0.501657
51570 -0.64539 -1.01284
51580 -0.227872 -0.35761
51590 0.121424 0.190556
51600 0.970456 1.52298
51610 1.94519 3.05267
51620 1.78347 2.79887
51630 1.36501 2.14217
51640 1.33813 2.09999
51650 0.600222 0.941953
51660 0.168121 0.263839
51670 -0.0217964 -0.034206
51680 -0.390242 -0.612423
51690 -0.0886393 -0.139105
51700 1.08505 1.70281
51710 1.94927 3.05907
51720 1.59928 2.50981
51730 0.836683 1.31304
51740 0.00959034 0.0150505
51750 -1.68049 -2.63726
51760 -2.8935 -4.5409
51770 -2.18819 -3.43401
51780 -1.6644 -2.61201
51790 -2.9274 -4.59409
51800 -3.42981 -5.38255
51810 -2.54805 -3.99877
51820 -2.09947 -3.29478
51830 -2.49205 -3.91087
51840 -1.25979 -1.97703
51850 0.799313 1.2544
51860 0.220629 0.346242
51870 -1.71242 -2.68737
51880 -1.87679 -2.94533
51890 -1.34548 -2.11152
51900 -1.98332 -3.11251
51910 -1.4547 -2.28292
51920 0.402909 0.632301
51930 0.418904 0.657404
51940 -0.693205 -1.08788
51950 0.243614 0.382314
51960 2.49582 3.9168
51970 1.9659 3.08517
51980 0.638765 1.00244
51990 0.307947 0.483275
52000 -0.379792 -0.596024
52010 -2.13409 -3.34912
52020 -2.34813 -3.68502
52030 -0.987297 -1.54941
52040 -0.690847 -1.08418
52050 -1.86684 -2.92972
52060 -2.46686 -3.87135
52070 -0.920653 -1.44482
52080 0.129031 0.202494
52090 -0.846227 -1.32802
52100 -0.845613 -1.32706
52110 -0.0278498 -0.0437058
52120 -0.701814 -1.10139
52130 -1.23702 -1.9413
52140 -0.500107 -0.78484
52150 0.386679 0.606832
52160 -0.235398 -0.36942
52170 -0.646856 -1.01514
52180 -0.153094 -0.240257
52190 -0.483768 -0.759197
52200 -1.54303 -2.42154
52210 -1.43545 -2.25271
52220 -0.742805 -1.16572
52230 -1.08226 -1.69844
52240 -1.44286 -2.26433
52250 -0.519269 -0.814911
52260 0.288054 0.452055
52270 -0.842934 -1.32285
52280 -2.01071 -3.15549
52290 -1.60919 -2.52537
52300 -0.743469 -1.16676
52310 -0.765904 -1.20197
52320 -0.706504 -1.10875
52330 0.242667 0.380827
52340 0.578332 0.907601
52350 0.272289 0.427314
52360 0.622208 0.976458
52370 1.13278 1.77771
52380 0.734583 1.15281
52390 -0.276176 -0.433415
52400 -0.725423 -1.13844
52410 -0.958038 -1.50349
52420 -1.52621 -2.39515
52430 -1.63142 -2.56026
52440 -0.517605 -0.8123
52450 1.07103 1.68082
52460 1.6757 2.62975
52470 1.2493 1.96058
52480 0.362722 0.569235
52490 -0.789186 -1.2385
52500 -1.94072 -3.04565
52510 -1.88955 -2.96534
52520 -0.41288 -0.64795
52530 0.581207 0.912113
52540 0.282022 0.442589
52550 0.349084 0.547833
52560 0.51861 0.813877
52570 -0.525366 -0.82448
52580 -1.92641 -3.0232
52590 -1.0887 -1.70855
52600 0.856742 1.34452
52610 0.704704 1.10592
52620 -0.569077 -0.893076
52630 -0.711964 -1.11732
52640 -1.023 -1.60544
52650 -2.45734 -3.8564
52660 -2.68714 -4.21704
52670 -1.53655 -2.41137
52680 -1.91576 -3.00649
52690 -3.14815 -4.94053
52700 -2.01362 -3.16005
52710 -0.20553 -0.322546
52720 -0.748214 -1.1742
52730 -1.38306 -2.17049
52740 0.337579 0.529777
52750 1.19675 1.87812
52760 -1.06966 -1.67866
52770 -1.78473 -2.80085
52780 -0.000491965 -0.000772062
52790 0.109912 0.172489
52800 -1.22913 -1.92893
52810 -0.238431 -0.37418
52820 1.25128 1.96369
52830 -0.512873 -0.804874
52840 -2.17204 -3.40867
52850 -0.608316 -0.954656
52860 0.709267 1.11308
52870 -0.0272537 -0.0427704
52880 0.554155 0.869659
52890 1.75122 2.74826
52900 0.190798 0.299428
52910 -1.82581 -2.86532
52920 -0.693519 -1.08837
52930 1.32218 2.07495
52940 0.194845 0.305778
52950 0.0106277 0.0166785
52960 1.6585 2.60275
52970 1.48453 2.32974
52980 -0.406085 -0.637286
52990 -0.392182 -0.615468
53000 0.446224 0.700278
53010 -0.819061 -1.28539
53020 -1.61316 -2.5316
53030 -0.257138 -0.403538
53040 -0.186847 -0.293228
53050 -1.60111 -2.51269
53060 -1.45769 -2.28761
53070 -0.425958 -0.668474
53080 -0.951707 -1.49355
53090 -1.79609 -2.81868
53100 -1.39466 -2.1887
53110 -1.31293 -2.06044
53120 -1.61355 -2.53222
53130 -0.484032 -0.759612
53140 0.812018 1.27433
53150 0.311296 0.488529
53160 -0.467252 -0.733279
53170 0.291484 0.457437
53180 0.361784 0.567763
53190 -0.728161 -1.14273
53200 -0.674182 -1.05802
53210 -0.387864 -0.608692
53220 -0.5756 -0.903313
53230 -0.604019 -0.947913
53240 0.337403 0.529501
53250 0.446644 0.700938
53260 0.0196937 0.0309061
53270 0.884139 1.38752
53280 0.90053 1.41324
53290 -1.00003 -1.56938
53300 -1.56749 -2.45993
53310 -0.342762 -0.537911
53320 -0.924259 -1.45048
53330 -2.1326 -3.34678
53340 -1.00064 -1.57035
53350 0.205644 0.322725
53360 -1.14755 -1.80089
53370 -1.85971 -2.91852
53380 -0.199847 -0.313629
53390 0.313907 0.492627
53400 -0.948466 -1.48847
53410 -0.0926477 -0.145396
53420 2.04152 3.20384
53430 0.890405 1.39735
53440 -0.608501 -0.954947
53450 0.672385 1.0552
53460 -0.0354982 -0.0557089
53470 -2.89405 -4.54176
53480 -2.2725 -3.56633
53490 0.528474 0.829356
53500 -0.25951 -0.40726
53510 -1.89337 -2.97135
53520 -0.0597747 -0.093807
53530 1.1921 1.87081
53540 -1.03087 -1.61778
53550 -1.3472 -2.11421
53560 1.07857 1.69265
53570 0.757054 1.18808
53580 -1.39007 -2.1815
53590 -0.350865 -0.550627
53600 0.990228 1.55401
53610 -1.61865 -2.54021
53620 -3.27671 -5.14228
53630 -1.67408 -2.6272
53640 -1.53256 -2.40512
53650 -2.86533 -4.49669
53660 -1.34249 -2.10683
53670 1.08837 1.70803
53680 -0.401131 -0.629513
53690 -2.16503 -3.39767
53700 -0.453407 -0.711551
53710 0.529985 0.831728
53720 -2.02413 -3.17655
53730 -2.59592 -4.07388
53740 -0.41597 -0.652799
53750 -0.368342 -0.578056
53760 -1.61521 -2.53482
53770 0.0675674 0.106036
53780 1.52718 2.39667
53790 -0.536929 -0.842625
53800 -1.47405 -2.31328
53810 0.406803 0.638414
53820 0.33294 0.522498
53830 -1.36799 -2.14685
53840 -0.677857 -1.06379
53850 0.468885 0.735841
53860 -1.26627 -1.98721
53870 -1.34786 -2.11526
53880 1.00165 1.57194
53890 0.54959 0.862495
53900 -1.96336 -3.08118
53910 -1.99748 -3.13473
53920 -0.937098 -1.47063
53930 -2.29583 -3.60294
53940 -3.2917 -5.16581
53950 -2.27263 -3.56653
53960 -1.95583 -3.06936
53970 -2.82645 -4.43567
53980 -2.55238 -4.00555
53990 -1.25021 -1.962
54000 -1.48991 -2.33817
54010 -2.0209 -3.17149
54020 -0.258908 -0.406315
54030 0.0929139 0.145814
54040 -1.32885 -2.08542
54050 -0.330261 -0.518293
54060 1.41676 2.22338
54070 0.881611 1.38355
54080 -0.187608 -0.294421
54090 0.609492 0.956502
54100 0.658602 1.03357
54110 -1.4217 -2.23113
54120 -2.00631 -3.14859
54130 -0.712047 -1.11745
54140 -1.04453 -1.63923
54150 -1.89196 -2.96913
54160 -0.604888 -0.949276
54170 0.72567 1.13883
54180 -0.0784581 -0.123128
54190 -0.0837317 -0.131404
54200 0.983292 1.54312
54210 -0.0216563 -0.0339861
54220 -1.22134 -1.9167
54230 0.629996 0.988679
54240 2.08131 3.26629
54250 0.0248293 0.0389656
54260 -1.30271 -2.0444
54270 -0.412319 -0.64707
54280 -0.95205 -1.49409
54290 -3.04074 -4.77196
54300 -2.39911 -3.76503
54310 -0.17402 -0.273097
54320 -0.684662 -1.07447
54330 -1.53158 -2.40358
54340 0.212892 0.3341
54350 0.921307 1.44585
54360 -1.09868 -1.72421
54370 -1.13951 -1.78828
54380 0.465916 0.731181
54390 -0.440411 -0.691156
54400 -1.30521 -2.04832
54410 0.71979 1.1296
54420 1.50054 2.35486
54430 -1.1013 -1.72832
54440 -1.62171 -2.54501
54450 0.576991 0.905496
54460 0.356233 0.559051
54470 -1.26622 -1.98713
54480 -0.429406 -0.673885
54490 0.995354 1.56205
54500 -0.900854 -1.41375
54510 -2.61564 -4.10483
54520 -1.40629 -2.20696
54530 -0.789402 -1.23884
54540 -2.22679 -3.4946
54550 -1.73816 -2.72777
54560 0.280589 0.44034
54570 -0.582626 -0.914339
54580 -1.55662 -2.44286
54590 -0.0473528 -0.0743127
54600 0.253249 0.397435
54610 -2.4561 -3.85447
54620 -3.33252 -5.22986
54630 -1.74252 -2.73462
54640 -1.80518 -2.83294
54650 -3.02687 -4.75019
54660 -1.8462 -2.89732
54670 0.390793 0.613288
54680 -0.261106 -0.409765
54690 -0.912134 -1.43145
54700 1.23623 1.94006
54710 2.65426 4.16544
54720 1.01549 1.59365
54730 -0.10224 -0.16045
54740 -0.740997 -1.16288
54750 -2.13067 -3.34376
54760 -2.18502 -3.42905
54770 -0.32954 -0.517161
54780 0.515777 0.80943
54790 -0.712634 -1.11837
54800 -0.867587 -1.36154
54810 -0.122353 -0.192014
54820 -0.604742 -0.949048
54830 -0.688469 -1.08044
54840 1.37703 2.16103
54850 2.03992 3.20133
54860 0.30466 0.478116
54870 -0.117597 -0.18455
54880 0.456712 0.716737
54890 -0.641695 -1.00704
54900 -2.15014 -3.3743
54910 -2.66863 -4.188
54920 -3.07995 -4.83349
54930 -3.93409 -6.17393
54940 -2.86446 -4.49532
54950 -1.16722 -1.83177
54960 -1.61779 -2.53886
54970 -2.25816 -3.54382
54980 -1.11235 -1.74565
54990 -0.995294 -1.56196
55000 -2.40828 -3.77941
55010 -1.76089 -2.76344
55020 0.443962 0.696729
55030 -0.449431 -0.70531
55040 -2.89353 -4.54094
55050 -2.97775 -4.67311
55060 -1.44423 -2.26649
55070 -1.30839 -2.05332
55080 -1.22013 -1.91481
55090 -0.160609 -0.25205
55100 -0.461515 -0.724275
55110 -1.53695 -2.41201
55120 -0.116265 -0.18246
55130 1.35575 2.12763
55140 0.362865 0.56946
55150 -0.211156 -0.331377
55160 1.07369 1.68499
55170 0.674804 1.059
55180 -1.17589 -1.84538
55190 -0.83429 -1.30929
55200 0.974872 1.52991
55210 0.54452 0.854538
55220 -0.649765 -1.0197
55230 0.603615 0.947278
55240 1.59475 2.50272
55250 -0.390115 -0.612224
55260 -1.25948 -1.97656
55270 -0.64892 -1.01838
55280 -1.05061 -1.64877
55290 -1.39565 -2.19025
55300 0.514095 0.806791
55310 1.99272 3.12727
55320 0.856995 1.34492
55330 0.879241 1.37983
55340 1.67737 2.63237
55350 0.376939 0.591547
55360 -0.904936 -1.42015
55370 0.478431 0.750822
55380 1.99381 3.12897
55390 0.964556 1.51372
55400 -0.0192909 -0.030274
55410 0.42191 0.662122
55420 -0.304063 -0.477178
55430 -1.47518 -2.31506
55440 -0.677648 -1.06346
55450 1.06685 1.67425
55460 1.04762 1.64408
55470 0.551114 0.864886
55480 0.751954 1.18007
55490 -0.190559 -0.299053
55500 -1.2581 -1.97439
55510 -0.759931 -1.19259
55520 0.641002 1.00595
55530 -0.374714 -0.588055
55540 -1.74966 -2.74581
55550 -1.33242 -2.09102
55560 -1.74718 -2.74193
55570 -3.70168 -5.8092
55580 -4.24013 -6.65421
55590 -2.56793 -4.02996
55600 -1.83391 -2.87803
55610 -2.26279 -3.5511
55620 -1.82614 -2.86584
55630 -0.90349 -1.41789
55640 -0.582695 -0.914448
55650 0.0735844 0.115479
55660 0.839897 1.31809
55670 0.429286 0.673697
55680 0.229388 0.359989
55690 0.601897 0.944582
55700 0.137475 0.215745
55710 -1.16312 -1.82533
55720 -1.04213 -1.63545
55730 -0.277634 -0.435703
55740 -0.774747 -1.21584
55750 -0.786155 -1.23375
55760 0.495311 0.777313
55770 1.32413 2.07802
55780 0.34054 0.534423
55790 -0.1589 -0.249369
55800 -0.0677367 -0.106302
55810 -0.886875 -1.39181
55820 -1.11852 -1.75534
55830 0.0606287 0.0951471
55840 0.114149 0.179139
55850 -1.29439 -2.03135
55860 -0.377004 -0.591648
55870 1.62745 2.55402
55880 0.815816 1.28029
55890 -0.428354 -0.672235
55900 0.246036 0.386115
55910 0.253049 0.39712
55920 -1.8905 -2.96684
55930 -1.99164 -3.12556
55940 0.144054 0.226071
55950 -0.122215 -0.191798
55960 -2.33478 -3.66407
55970 -2.1961 -3.44644
55980 -1.29234 -2.02813
55990 -1.78985 -2.80888
56000 -1.17187 -1.83907
56010 1.38128 2.1677
56020 1.72671 2.7098
56030 -1.01233 -1.58868
56040 -1.47726 -2.31833
56050 -0.523622 -0.821743
56060 -1.6449 -2.58141
56070 -2.59823 -4.07751
56080 -0.684511 -1.07423
56090 0.566798 0.8895
56100 -0.922144 -1.44716
56110 -0.441015 -0.692104
56120 2.67822 4.20304
56130 3.04637 4.7808
56140 0.887751 1.39319
56150 0.0483184 0.0758281
56160 0.596218 0.935671
56170 -0.301716 -0.473495
56180 -0.847779 -1.33045
56190 0.23869 0.374586
56200 0.510977 0.801897
56210 -0.88628 -1.39088
56220 -1.50201 -2.35716
56230 -0.35881 -0.563096
56240 0.11252 0.176582
56250 -0.283198 -0.444435
56260 -0.305397 -0.479273
56270 -0.515123 -0.808405
56280 -1.14107 -1.79072
56290 -0.75107 -1.17869
56300 0.743619 1.16699
56310 1.26225 1.98091
56320 0.483198 0.758303
56330 -0.0983753 -0.154385
56340 -0.72728 -1.14135
56350 -1.91234 -3.00112
56360 -3.10418 -4.87152
56370 -3.8834 -6.09439
56380 -3.3547 -5.26467
56390 -1.72282 -2.70369
56400 -0.707405 -1.11016
56410 -0.507468 -0.796391
56420 0.181515 0.284859
56430 0.943918 1.48133
56440 -0.18013 -0.282686
56450 -1.58728 -2.49098
56460 -1.2658 -1.98648
56470 -0.443939 -0.696693
56480 -1.31573 -2.06483
56490 -1.93405 -3.03519
56500 -0.546279 -0.8573
56510 0.880166 1.38128
56520 0.128845 0.202203
56530 -0.158986 -0.249503
56540 0.216162 0.339232
56550 -0.726424 -1.14001
56560 -1.66216 -2.60849
56570 -0.104336 -0.16374
56580 1.50309 2.35886
56590 -0.199659 -0.313334
56600 -0.84998 -1.33391
56610 1.11238 1.7457
56620 0.678945 1.0655
56630 -2.55195 -4.00488
56640 -2.50131 -3.92542
56650 0.227976 0.357772
56660 -0.177046 -0.277846
56670 -1.30159 -2.04264
56680 0.485295 0.761595
56690 1.12343 1.76304
56700 -1.69677 -2.66281
56710 -3.37754 -5.30051
56720 -1.85814 -2.91606
56730 -1.23187 -1.93322
56740 -2.5202 -3.95506
56750 -1.68689 -2.6473
56760 0.478983 0.751689
56770 -0.604695 -0.948973
56780 -1.79873 -2.82283
56790 -0.184622 -0.289735
56800 0.956575 1.50119
56810 -1.13702 -1.78438
56820 -1.70309 -2.67273
56830 0.213254 0.334669
56840 0.0475888 0.0746831
56850 -1.89979 -2.98143
56860 -1.86554 -2.92767
56870 -0.79212 -1.24311
56880 -1.76054 -2.76289
56890 -2.68561 -4.21464
56900 -1.81394 -2.8467
56910 -0.696153 -1.0925
56920 -1.11134 -1.74408
56930 -0.645003 -1.01223
56940 1.85826 2.91625
56950 2.35592 3.69725
56960 0.80038 1.25607
56970 -0.363499 -0.570454
56980 -0.64864 -1.01794
56990 -0.366006 -0.574389
57000 0.848256 1.3312
57010 2.01957 3.1694
57020 1.67964 2.63592
57030 0.737538 1.15745
57040 0.251681 0.394973
57050 0.190228 0.298533
57060 0.265126 0.416074
57070 0.322856 0.506672
57080 0.15493 0.243138
57090 0.0717377 0.112581
57100 -0.102266 -0.160491
57110 -0.450798 -0.707457
57120 -0.719794 -1.1296
57130 -0.0364054 -0.0571326
57140 0.913615 1.43378
57150 0.282926 0.444007
57160 -0.645334 -1.01275
57170 0.00441591 0.00693008
57180 0.895156 1.40481
57190 -0.0409861 -0.0643212
57200 -0.617331 -0.968804
57210 0.670074 1.05158
57220 1.29529 2.03275
57230 0.0652111 0.102339
57240 0.202289 0.31746
57250 1.27326 1.99818
57260 0.741449 1.16359
57270 0.009382 0.0147236
57280 1.18564 1.86068
57290 1.61367 2.5324
57300 -0.252297 -0.395941
57310 -0.654594 -1.02728
57320 0.685475 1.07575
57330 -0.209257 -0.328395
57340 -2.13817 -3.35553
57350 -1.47818 -2.31977
57360 -0.709988 -1.11421
57370 -3.09907 -4.8635
57380 -4.50289 -7.06658
57390 -2.33082 -3.65786
57400 -0.08696 -0.13647
57410 -1.76874 -2.77576
57420 -2.63137 -4.12953
57430 -1.03935 -1.6311
57440 -1.42713 -2.23965
57450 -3.26018 -5.11633
57460 -2.41716 -3.79336
57470 -0.373385 -0.585968
57480 -1.37832 -2.16306
57490 -3.49699 -5.48798
57500 -3.00566 -4.71691
57510 -2.72106 -4.27027
57520 -3.51063 -5.50939
57530 -2.23924 -3.51414
57540 0.85154 1.33636
57550 1.60129 2.51297
57560 0.686582 1.07748
57570 1.7081 2.6806
