# Time-averaged data for fix at1
# TimeStep v_zedge v_zrefe
80380 19.2023 0.737525
80390 19.2048 0.737525
80400 19.2073 0.737525
80410 19.2098 0.737525
80420 19.2123 0.737525
80430 19.2148 0.737525
80440 19.2173 0.737525
80450 19.2198 0.737525
80460 19.2223 0.737525
80470 19.2248 0.737525
80480 19.2273 0.737525
80490 19.2298 0.737525
80500 19.2323 0.737525
80510 19.2348 0.737525
80520 19.2373 0.737525
80530 19.2398 0.737525
80540 19.2423 0.737525
80550 19.2448 0.737525
80560 19.2473 0.737525
80570 19.2498 0.737525
80580 19.2523 0.737525
80590 19.2548 0.737525
80600 19.2573 0.737525
80610 19.2598 0.737525
80620 19.2623 0.737525
80630 19.2648 0.737525
80640 19.2673 0.737525
80650 19.2698 0.737525
80660 19.2723 0.737525
80670 19.2748 0.737525
80680 19.2773 0.737525
80690 19.2798 0.737525
80700 19.2823 0.737525
80710 19.2848 0.737525
80720 19.2873 0.737525
80730 19.2898 0.737525
80740 19.2923 0.737525
80750 19.2948 0.737525
80760 19.2973 0.737525
80770 19.2998 0.737525
80780 19.3023 0.737525
80790 19.3048 0.737525
80800 19.3073 0.737525
80810 19.3098 0.737525
80820 19.3123 0.737525
80830 19.3148 0.737525
80840 19.3173 0.737525
80850 19.3198 0.737525
80860 19.3223 0.737525
80870 19.3248 0.737525
80880 19.3273 0.737525
80890 19.3298 0.737525
80900 19.3323 0.737525
80910 19.3348 0.737525
80920 19.3373 0.737525
80930 19.3398 0.737525
80940 19.3423 0.737525
80950 19.3448 0.737525
80960 19.3473 0.737525
80970 19.3498 0.737525
80980 19.3523 0.737525
80990 19.3548 0.737525
81000 19.3573 0.737525
81010 19.3598 0.737525
81020 19.3623 0.737525
81030 19.3648 0.737525
81040 19.3673 0.737525
81050 19.3698 0.737525
81060 19.3723 0.737525
81070 19.3748 0.737525
81080 19.3773 0.737525
81090 19.3798 0.737525
81100 19.3823 0.737525
81110 19.3848 0.737525
81120 19.3873 0.737525
81130 19.3898 0.737525
81140 19.3923 0.737525
81150 19.3948 0.737525
81160 19.3973 0.737525
81170 19.3998 0.737525
81180 19.4023 0.737525
81190 19.4048 0.737525
81200 19.4073 0.737525
81210 19.4098 0.737525
81220 19.4123 0.737525
81230 19.4148 0.737525
81240 19.4173 0.737525
81250 19.4198 0.737525
81260 19.4223 0.737525
81270 19.4248 0.737525
81280 19.4273 0.737525
81290 19.4298 0.737525
81300 19.4323 0.737525
81310 19.4348 0.737525
81320 19.4373 0.737525
81330 19.4398 0.737525
81340 19.4423 0.737525
81350 19.4448 0.737525
81360 19.4473 0.737525
81370 19.4498 0.737525
81380 19.4523 0.737525
81390 19.4548 0.737525
81400 19.4573 0.737525
81410 19.4598 0.737525
81420 19.4623 0.737525
81430 19.4648 0.737525
81440 19.4673 0.737525
81450 19.4698 0.737525
81460 19.4723 0.737525
81470 19.4748 0.737525
81480 19.4773 0.737525
81490 19.4798 0.737525
81500 19.4823 0.737525
81510 19.4848 0.737525
81520 19.4873 0.737525
81530 19.4898 0.737525
81540 19.4923 0.737525
81550 19.4948 0.737525
81560 19.4973 0.737525
81570 19.4998 0.737525
81580 19.5023 0.737525
81590 19.5048 0.737525
81600 19.5073 0.737525
81610 19.5098 0.737525
81620 19.5123 0.737525
81630 19.5148 0.737525
81640 19.5173 0.737525
81650 19.5198 0.737525
81660 19.5223 0.737525
81670 19.5248 0.737525
81680 19.5273 0.737525
81690 19.5298 0.737525
81700 19.5323 0.737525
81710 19.5348 0.737525
81720 19.5373 0.737525
81730 19.5398 0.737525
81740 19.5423 0.737525
81750 19.5448 0.737525
81760 19.5473 0.737525
81770 19.5498 0.737525
81780 19.5523 0.737525
81790 19.5548 0.737525
81800 19.5573 0.737525
81810 19.5598 0.737525
81820 19.5623 0.737525
81830 19.5648 0.737525
81840 19.5673 0.737525
81850 19.5698 0.737525
81860 19.5723 0.737525
81870 19.5748 0.737525
81880 19.5773 0.737525
81890 19.5798 0.737525
81900 19.5823 0.737525
81910 19.5848 0.737525
81920 19.5873 0.737525
81930 19.5898 0.737525
81940 19.5923 0.737525
81950 19.5948 0.737525
81960 19.5973 0.737525
81970 19.5998 0.737525
81980 19.6023 0.737525
81990 19.6048 0.737525
82000 19.6073 0.737525
82010 19.6098 0.737525
82020 19.6123 0.737525
82030 19.6148 0.737525
82040 19.6173 0.737525
82050 19.6198 0.737525
82060 19.6223 0.737525
82070 19.6248 0.737525
82080 19.6273 0.737525
82090 19.6298 0.737525
82100 19.6323 0.737525
82110 19.6348 0.737525
82120 19.6373 0.737525
82130 19.6398 0.737525
82140 19.6423 0.737525
82150 19.6448 0.737525
82160 19.6473 0.737525
82170 19.6498 0.737525
82180 19.6523 0.737525
82190 19.6548 0.737525
82200 19.6573 0.737525
82210 19.6598 0.737525
82220 19.6623 0.737525
82230 19.6648 0.737525
82240 19.6673 0.737525
82250 19.6698 0.737525
82260 19.6723 0.737525
82270 19.6748 0.737525
82280 19.6773 0.737525
82290 19.6798 0.737525
82300 19.6823 0.737525
82310 19.6848 0.737525
82320 19.6873 0.737525
82330 19.6898 0.737525
82340 19.6923 0.737525
82350 19.6948 0.737525
82360 19.6973 0.737525
82370 19.6998 0.737525
82380 19.7023 0.737525
82390 19.7048 0.737525
82400 19.7073 0.737525
82410 19.7098 0.737525
82420 19.7123 0.737525
82430 19.7148 0.737525
82440 19.7173 0.737525
82450 19.7198 0.737525
82460 19.7223 0.737525
82470 19.7248 0.737525
82480 19.7273 0.737525
82490 19.7298 0.737525
82500 19.7323 0.737525
82510 19.7348 0.737525
82520 19.7373 0.737525
82530 19.7398 0.737525
82540 19.7423 0.737525
82550 19.7448 0.737525
82560 19.7473 0.737525
82570 19.7498 0.737525
82580 19.7523 0.737525
82590 19.7548 0.737525
82600 19.7573 0.737525
82610 19.7598 0.737525
82620 19.7623 0.737525
82630 19.7648 0.737525
82640 19.7673 0.737525
82650 19.7698 0.737525
82660 19.7723 0.737525
82670 19.7748 0.737525
82680 19.7773 0.737525
82690 19.7798 0.737525
82700 19.7823 0.737525
82710 19.7848 0.737525
82720 19.7873 0.737525
82730 19.7898 0.737525
82740 19.7923 0.737525
82750 19.7948 0.737525
82760 19.7973 0.737525
82770 19.7998 0.737525
82780 19.8023 0.737525
82790 19.8048 0.737525
82800 19.8073 0.737525
82810 19.8098 0.737525
82820 19.8123 0.737525
82830 19.8148 0.737525
82840 19.8173 0.737525
82850 19.8198 0.737525
82860 19.8223 0.737525
82870 19.8248 0.737525
82880 19.8273 0.737525
82890 19.8298 0.737525
82900 19.8323 0.737525
82910 19.8348 0.737525
82920 19.8373 0.737525
82930 19.8398 0.737525
82940 19.8423 0.737525
82950 19.8448 0.737525
82960 19.8473 0.737525
82970 19.8498 0.737525
82980 19.8523 0.737525
82990 19.8548 0.737525
83000 19.8573 0.737525
83010 19.8598 0.737525
83020 19.8623 0.737525
83030 19.8648 0.737525
83040 19.8673 0.737525
83050 19.8698 0.737525
83060 19.8723 0.737525
83070 19.8748 0.737525
83080 19.8773 0.737525
83090 19.8798 0.737525
83100 19.8823 0.737525
83110 19.8848 0.737525
83120 19.8873 0.737525
83130 19.8898 0.737525
83140 19.8923 0.737525
83150 19.8948 0.737525
83160 19.8973 0.737525
83170 19.8998 0.737525
83180 19.9023 0.737525
83190 19.9048 0.737525
83200 19.9073 0.737525
83210 19.9098 0.737525
83220 19.9123 0.737525
83230 19.9148 0.737525
83240 19.9173 0.737525
83250 19.9198 0.737525
83260 19.9223 0.737525
83270 19.9248 0.737525
83280 19.9273 0.737525
83290 19.9298 0.737525
83300 19.9323 0.737525
83310 19.9348 0.737525
83320 19.9373 0.737525
83330 19.9398 0.737525
83340 19.9423 0.737525
83350 19.9448 0.737525
83360 19.9473 0.737525
83370 19.9498 0.737525
83380 19.9523 0.737525
83390 19.9548 0.737525
83400 19.9573 0.737525
83410 19.9598 0.737525
83420 19.9623 0.737525
83430 19.9648 0.737525
83440 19.9673 0.737525
83450 19.9698 0.737525
83460 19.9723 0.737525
83470 19.9748 0.737525
83480 19.9773 0.737525
83490 19.9798 0.737525
83500 19.9823 0.737525
83510 19.9848 0.737525
83520 19.9873 0.737525
83530 19.9898 0.737525
83540 19.9923 0.737525
83550 19.9948 0.737525
83560 19.9973 0.737525
83570 19.9998 0.737525
83580 20.0023 0.737525
83590 20.0048 0.737525
83600 20.0073 0.737525
83610 20.0098 0.737525
83620 20.0123 0.737525
83630 20.0148 0.737525
83640 20.0173 0.737525
83650 20.0198 0.737525
83660 20.0223 0.737525
83670 20.0248 0.737525
83680 20.0273 0.737525
83690 20.0298 0.737525
83700 20.0323 0.737525
83710 20.0348 0.737525
83720 20.0373 0.737525
83730 20.0398 0.737525
83740 20.0423 0.737525
83750 20.0448 0.737525
83760 20.0473 0.737525
83770 20.0498 0.737525
83780 20.0523 0.737525
83790 20.0548 0.737525
83800 20.0573 0.737525
83810 20.0598 0.737525
83820 20.0623 0.737525
83830 20.0648 0.737525
83840 20.0673 0.737525
83850 20.0698 0.737525
83860 20.0723 0.737525
83870 20.0748 0.737525
83880 20.0773 0.737525
83890 20.0798 0.737525
83900 20.0823 0.737525
83910 20.0848 0.737525
83920 20.0873 0.737525
83930 20.0898 0.737525
83940 20.0923 0.737525
83950 20.0948 0.737525
83960 20.0973 0.737525
83970 20.0998 0.737525
83980 20.1023 0.737525
83990 20.1048 0.737525
84000 20.1073 0.737525
84010 20.1098 0.737525
84020 20.1123 0.737525
84030 20.1148 0.737525
84040 20.1173 0.737525
84050 20.1198 0.737525
84060 20.1223 0.737525
84070 20.1248 0.737525
84080 20.1273 0.737525
84090 20.1298 0.737525
84100 20.1323 0.737525
84110 20.1348 0.737525
84120 20.1373 0.737525
84130 20.1398 0.737525
84140 20.1423 0.737525
84150 20.1448 0.737525
84160 20.1473 0.737525
84170 20.1498 0.737525
84180 20.1523 0.737525
84190 20.1548 0.737525
84200 20.1573 0.737525
84210 20.1598 0.737525
84220 20.1623 0.737525
84230 20.1648 0.737525
84240 20.1673 0.737525
84250 20.1698 0.737525
84260 20.1723 0.737525
84270 20.1748 0.737525
84280 20.1773 0.737525
84290 20.1798 0.737525
84300 20.1823 0.737525
84310 20.1848 0.737525
84320 20.1873 0.737525
84330 20.1898 0.737525
84340 20.1923 0.737525
84350 20.1948 0.737525
84360 20.1973 0.737525
84370 20.1998 0.737525
84380 20.2023 0.737525
84390 20.2048 0.737525
84400 20.2073 0.737525
84410 20.2098 0.737525
84420 20.2123 0.737525
84430 20.2148 0.737525
84440 20.2173 0.737525
84450 20.2198 0.737525
84460 20.2223 0.737525
84470 20.2248 0.737525
84480 20.2273 0.737525
84490 20.2298 0.737525
84500 20.2323 0.737525
84510 20.2348 0.737525
84520 20.2373 0.737525
84530 20.2398 0.737525
84540 20.2423 0.737525
84550 20.2448 0.737525
84560 20.2473 0.737525
84570 20.2498 0.737525
84580 20.2523 0.737525
84590 20.2548 0.737525
84600 20.2573 0.737525
84610 20.2598 0.737525
84620 20.2623 0.737525
84630 20.2648 0.737525
84640 20.2673 0.737525
84650 20.2698 0.737525
84660 20.2723 0.737525
84670 20.2748 0.737525
84680 20.2773 0.737525
84690 20.2798 0.737525
84700 20.2823 0.737525
84710 20.2848 0.737525
84720 20.2873 0.737525
84730 20.2898 0.737525
84740 20.2923 0.737525
84750 20.2948 0.737525
84760 20.2973 0.737525
84770 20.2998 0.737525
84780 20.3023 0.737525
84790 20.3048 0.737525
84800 20.3073 0.737525
84810 20.3098 0.737525
84820 20.3123 0.737525
84830 20.3148 0.737525
84840 20.3173 0.737525
84850 20.3198 0.737525
84860 20.3223 0.737525
84870 20.3248 0.737525
84880 20.3273 0.737525
84890 20.3298 0.737525
84900 20.3323 0.737525
84910 20.3348 0.737525
84920 20.3373 0.737525
84930 20.3398 0.737525
84940 20.3423 0.737525
84950 20.3448 0.737525
84960 20.3473 0.737525
84970 20.3498 0.737525
84980 20.3523 0.737525
84990 20.3548 0.737525
85000 20.3573 0.737525
85010 20.3598 0.737525
85020 20.3623 0.737525
85030 20.3648 0.737525
85040 20.3673 0.737525
85050 20.3698 0.737525
85060 20.3723 0.737525
85070 20.3748 0.737525
85080 20.3773 0.737525
85090 20.3798 0.737525
85100 20.3823 0.737525
85110 20.3848 0.737525
85120 20.3873 0.737525
85130 20.3898 0.737525
85140 20.3923 0.737525
85150 20.3948 0.737525
85160 20.3973 0.737525
85170 20.3998 0.737525
85180 20.4023 0.737525
85190 20.4048 0.737525
85200 20.4073 0.737525
85210 20.4098 0.737525
85220 20.4123 0.737525
85230 20.4148 0.737525
85240 20.4173 0.737525
85250 20.4198 0.737525
85260 20.4223 0.737525
85270 20.4248 0.737525
85280 20.4273 0.737525
85290 20.4298 0.737525
85300 20.4323 0.737525
85310 20.4348 0.737525
85320 20.4373 0.737525
85330 20.4398 0.737525
85340 20.4423 0.737525
85350 20.4448 0.737525
85360 20.4473 0.737525
85370 20.4498 0.737525
85380 20.4523 0.737525
85390 20.4548 0.737525
85400 20.4573 0.737525
85410 20.4598 0.737525
85420 20.4623 0.737525
85430 20.4648 0.737525
85440 20.4673 0.737525
85450 20.4698 0.737525
85460 20.4723 0.737525
85470 20.4748 0.737525
85480 20.4773 0.737525
85490 20.4798 0.737525
85500 20.4823 0.737525
85510 20.4848 0.737525
85520 20.4873 0.737525
85530 20.4898 0.737525
85540 20.4923 0.737525
85550 20.4948 0.737525
85560 20.4973 0.737525
85570 20.4998 0.737525
85580 20.5023 0.737525
85590 20.5048 0.737525
85600 20.5073 0.737525
85610 20.5098 0.737525
85620 20.5123 0.737525
85630 20.5148 0.737525
85640 20.5173 0.737525
85650 20.5198 0.737525
85660 20.5223 0.737525
85670 20.5248 0.737525
85680 20.5273 0.737525
85690 20.5298 0.737525
85700 20.5323 0.737525
85710 20.5348 0.737525
85720 20.5373 0.737525
85730 20.5398 0.737525
85740 20.5423 0.737525
85750 20.5448 0.737525
85760 20.5473 0.737525
85770 20.5498 0.737525
85780 20.5523 0.737525
85790 20.5548 0.737525
85800 20.5573 0.737525
85810 20.5598 0.737525
85820 20.5623 0.737525
85830 20.5648 0.737525
85840 20.5673 0.737525
85850 20.5698 0.737525
85860 20.5723 0.737525
85870 20.5748 0.737525
85880 20.5773 0.737525
85890 20.5798 0.737525
85900 20.5823 0.737525
85910 20.5848 0.737525
85920 20.5873 0.737525
85930 20.5898 0.737525
85940 20.5923 0.737525
85950 20.5948 0.737525
85960 20.5973 0.737525
85970 20.5998 0.737525
85980 20.6023 0.737525
85990 20.6048 0.737525
86000 20.6073 0.737525
86010 20.6098 0.737525
86020 20.6123 0.737525
86030 20.6148 0.737525
86040 20.6173 0.737525
86050 20.6198 0.737525
86060 20.6223 0.737525
86070 20.6248 0.737525
86080 20.6273 0.737525
86090 20.6298 0.737525
86100 20.6323 0.737525
86110 20.6348 0.737525
86120 20.6373 0.737525
86130 20.6398 0.737525
86140 20.6423 0.737525
86150 20.6448 0.737525
86160 20.6473 0.737525
86170 20.6498 0.737525
86180 20.6523 0.737525
86190 20.6548 0.737525
86200 20.6573 0.737525
86210 20.6598 0.737525
86220 20.6623 0.737525
86230 20.6648 0.737525
86240 20.6673 0.737525
86250 20.6698 0.737525
86260 20.6723 0.737525
86270 20.6748 0.737525
86280 20.6773 0.737525
86290 20.6798 0.737525
86300 20.6823 0.737525
86310 20.6848 0.737525
86320 20.6873 0.737525
86330 20.6898 0.737525
86340 20.6923 0.737525
86350 20.6948 0.737525
86360 20.6973 0.737525
86370 20.6998 0.737525
86380 20.7023 0.737525
86390 20.7048 0.737525
86400 20.7073 0.737525
86410 20.7098 0.737525
86420 20.7123 0.737525
86430 20.7148 0.737525
86440 20.7173 0.737525
86450 20.7198 0.737525
86460 20.7223 0.737525
86470 20.7248 0.737525
86480 20.7273 0.737525
86490 20.7298 0.737525
86500 20.7323 0.737525
86510 20.7348 0.737525
86520 20.7373 0.737525
86530 20.7398 0.737525
86540 20.7423 0.737525
86550 20.7448 0.737525
86560 20.7473 0.737525
86570 20.7498 0.737525
86580 20.7523 0.737525
86590 20.7548 0.737525
86600 20.7573 0.737525
86610 20.7598 0.737525
86620 20.7623 0.737525
86630 20.7648 0.737525
86640 20.7673 0.737525
86650 20.7698 0.737525
86660 20.7723 0.737525
86670 20.7748 0.737525
86680 20.7773 0.737525
86690 20.7798 0.737525
86700 20.7823 0.737525
86710 20.7848 0.737525
86720 20.7873 0.737525
86730 20.7898 0.737525
86740 20.7923 0.737525
86750 20.7948 0.737525
86760 20.7973 0.737525
86770 20.7998 0.737525
86780 20.8023 0.737525
86790 20.8048 0.737525
86800 20.8073 0.737525
86810 20.8098 0.737525
86820 20.8123 0.737525
86830 20.8148 0.737525
86840 20.8173 0.737525
86850 20.8198 0.737525
86860 20.8223 0.737525
86870 20.8248 0.737525
86880 20.8273 0.737525
86890 20.8298 0.737525
86900 20.8323 0.737525
86910 20.8348 0.737525
86920 20.8373 0.737525
86930 20.8398 0.737525
86940 20.8423 0.737525
86950 20.8448 0.737525
86960 20.8473 0.737525
86970 20.8498 0.737525
86980 20.8523 0.737525
86990 20.8548 0.737525
87000 20.8573 0.737525
87010 20.8598 0.737525
87020 20.8623 0.737525
87030 20.8648 0.737525
87040 20.8673 0.737525
87050 20.8698 0.737525
87060 20.8723 0.737525
87070 20.8748 0.737525
87080 20.8773 0.737525
87090 20.8798 0.737525
87100 20.8823 0.737525
87110 20.8848 0.737525
87120 20.8873 0.737525
87130 20.8898 0.737525
87140 20.8923 0.737525
87150 20.8948 0.737525
87160 20.8973 0.737525
87170 20.8998 0.737525
87180 20.9023 0.737525
87190 20.9048 0.737525
87200 20.9073 0.737525
87210 20.9098 0.737525
87220 20.9123 0.737525
87230 20.9148 0.737525
87240 20.9173 0.737525
87250 20.9198 0.737525
87260 20.9223 0.737525
87270 20.9248 0.737525
87280 20.9273 0.737525
87290 20.9298 0.737525
87300 20.9323 0.737525
87310 20.9348 0.737525
87320 20.9373 0.737525
87330 20.9398 0.737525
87340 20.9423 0.737525
87350 20.9448 0.737525
87360 20.9473 0.737525
87370 20.9498 0.737525
87380 20.9523 0.737525
87390 20.9548 0.737525
87400 20.9573 0.737525
87410 20.9598 0.737525
87420 20.9623 0.737525
87430 20.9648 0.737525
87440 20.9673 0.737525
87450 20.9698 0.737525
87460 20.9723 0.737525
87470 20.9748 0.737525
87480 20.9773 0.737525
87490 20.9798 0.737525
87500 20.9823 0.737525
87510 20.9848 0.737525
87520 20.9873 0.737525
87530 20.9898 0.737525
87540 20.9923 0.737525
87550 20.9948 0.737525
87560 20.9973 0.737525
87570 20.9998 0.737525
87580 21.0023 0.737525
87590 21.0048 0.737525
87600 21.0073 0.737525
87610 21.0098 0.737525
87620 21.0123 0.737525
87630 21.0148 0.737525
87640 21.0173 0.737525
87650 21.0198 0.737525
87660 21.0223 0.737525
87670 21.0248 0.737525
87680 21.0273 0.737525
87690 21.0298 0.737525
87700 21.0323 0.737525
87710 21.0348 0.737525
87720 21.0373 0.737525
87730 21.0398 0.737525
87740 21.0423 0.737525
87750 21.0448 0.737525
87760 21.0473 0.737525
87770 21.0498 0.737525
87780 21.0523 0.737525
87790 21.0548 0.737525
87800 21.0573 0.737525
87810 21.0598 0.737525
87820 21.0623 0.737525
87830 21.0648 0.737525
87840 21.0673 0.737525
87850 21.0698 0.737525
87860 21.0723 0.737525
87870 21.0748 0.737525
87880 21.0773 0.737525
87890 21.0798 0.737525
87900 21.0823 0.737525
87910 21.0848 0.737525
87920 21.0873 0.737525
87930 21.0898 0.737525
87940 21.0923 0.737525
87950 21.0948 0.737525
87960 21.0973 0.737525
87970 21.0998 0.737525
87980 21.1023 0.737525
87990 21.1048 0.737525
88000 21.1073 0.737525
88010 21.1098 0.737525
88020 21.1123 0.737525
88030 21.1148 0.737525
88040 21.1173 0.737525
88050 21.1198 0.737525
88060 21.1223 0.737525
88070 21.1248 0.737525
88080 21.1273 0.737525
88090 21.1298 0.737525
88100 21.1323 0.737525
88110 21.1348 0.737525
88120 21.1373 0.737525
88130 21.1398 0.737525
88140 21.1423 0.737525
88150 21.1448 0.737525
88160 21.1473 0.737525
88170 21.1498 0.737525
88180 21.1523 0.737525
88190 21.1548 0.737525
88200 21.1573 0.737525
88210 21.1598 0.737525
88220 21.1623 0.737525
88230 21.1648 0.737525
88240 21.1673 0.737525
88250 21.1698 0.737525
88260 21.1723 0.737525
88270 21.1748 0.737525
88280 21.1773 0.737525
88290 21.1798 0.737525
88300 21.1823 0.737525
88310 21.1848 0.737525
88320 21.1873 0.737525
88330 21.1898 0.737525
88340 21.1923 0.737525
88350 21.1948 0.737525
88360 21.1973 0.737525
88370 21.1998 0.737525
88380 21.2023 0.737525
88390 21.2048 0.737525
88400 21.2073 0.737525
88410 21.2098 0.737525
88420 21.2123 0.737525
88430 21.2148 0.737525
88440 21.2173 0.737525
88450 21.2198 0.737525
88460 21.2223 0.737525
88470 21.2248 0.737525
88480 21.2273 0.737525
88490 21.2298 0.737525
88500 21.2323 0.737525
88510 21.2348 0.737525
88520 21.2373 0.737525
88530 21.2398 0.737525
88540 21.2423 0.737525
88550 21.2448 0.737525
88560 21.2473 0.737525
88570 21.2498 0.737525
88580 21.2523 0.737525
88590 21.2548 0.737525
88600 21.2573 0.737525
88610 21.2598 0.737525
88620 21.2623 0.737525
88630 21.2648 0.737525
88640 21.2673 0.737525
88650 21.2698 0.737525
88660 21.2723 0.737525
88670 21.2748 0.737525
88680 21.2773 0.737525
88690 21.2798 0.737525
88700 21.2823 0.737525
88710 21.2848 0.737525
88720 21.2873 0.737525
88730 21.2898 0.737525
88740 21.2923 0.737525
88750 21.2948 0.737525
88760 21.2973 0.737525
88770 21.2998 0.737525
88780 21.3023 0.737525
88790 21.3048 0.737525
88800 21.3073 0.737525
88810 21.3098 0.737525
88820 21.3123 0.737525
88830 21.3148 0.737525
88840 21.3173 0.737525
88850 21.3198 0.737525
88860 21.3223 0.737525
88870 21.3248 0.737525
88880 21.3273 0.737525
88890 21.3298 0.737525
88900 21.3323 0.737525
88910 21.3348 0.737525
88920 21.3373 0.737525
88930 21.3398 0.737525
88940 21.3423 0.737525
88950 21.3448 0.737525
88960 21.3473 0.737525
88970 21.3498 0.737525
88980 21.3523 0.737525
88990 21.3548 0.737525
89000 21.3573 0.737525
89010 21.3598 0.737525
89020 21.3623 0.737525
89030 21.3648 0.737525
89040 21.3673 0.737525
89050 21.3698 0.737525
89060 21.3723 0.737525
89070 21.3748 0.737525
89080 21.3773 0.737525
89090 21.3798 0.737525
89100 21.3823 0.737525
89110 21.3848 0.737525
89120 21.3873 0.737525
89130 21.3898 0.737525
89140 21.3923 0.737525
89150 21.3948 0.737525
89160 21.3973 0.737525
89170 21.3998 0.737525
89180 21.4023 0.737525
89190 21.4048 0.737525
89200 21.4073 0.737525
89210 21.4098 0.737525
89220 21.4123 0.737525
89230 21.4148 0.737525
89240 21.4173 0.737525
89250 21.4198 0.737525
89260 21.4223 0.737525
89270 21.4248 0.737525
89280 21.4273 0.737525
89290 21.4298 0.737525
89300 21.4323 0.737525
89310 21.4348 0.737525
89320 21.4373 0.737525
89330 21.4398 0.737525
89340 21.4423 0.737525
89350 21.4448 0.737525
89360 21.4473 0.737525
89370 21.4498 0.737525
89380 21.4523 0.737525
89390 21.4548 0.737525
89400 21.4573 0.737525
89410 21.4598 0.737525
89420 21.4623 0.737525
89430 21.4648 0.737525
89440 21.4673 0.737525
89450 21.4698 0.737525
89460 21.4723 0.737525
89470 21.4748 0.737525
89480 21.4773 0.737525
89490 21.4798 0.737525
89500 21.4823 0.737525
89510 21.4848 0.737525
89520 21.4873 0.737525
89530 21.4898 0.737525
89540 21.4923 0.737525
89550 21.4948 0.737525
89560 21.4973 0.737525
89570 21.4998 0.737525
89580 21.5023 0.737525
89590 21.5048 0.737525
89600 21.5073 0.737525
89610 21.5098 0.737525
89620 21.5123 0.737525
89630 21.5148 0.737525
89640 21.5173 0.737525
89650 21.5198 0.737525
89660 21.5223 0.737525
89670 21.5248 0.737525
89680 21.5273 0.737525
89690 21.5298 0.737525
89700 21.5323 0.737525
89710 21.5348 0.737525
89720 21.5373 0.737525
89730 21.5398 0.737525
89740 21.5423 0.737525
89750 21.5448 0.737525
89760 21.5473 0.737525
89770 21.5498 0.737525
89780 21.5523 0.737525
89790 21.5548 0.737525
89800 21.5573 0.737525
89810 21.5598 0.737525
89820 21.5623 0.737525
89830 21.5648 0.737525
89840 21.5673 0.737525
89850 21.5698 0.737525
89860 21.5723 0.737525
89870 21.5748 0.737525
89880 21.5773 0.737525
89890 21.5798 0.737525
89900 21.5823 0.737525
89910 21.5848 0.737525
89920 21.5873 0.737525
89930 21.5898 0.737525
89940 21.5923 0.737525
89950 21.5948 0.737525
89960 21.5973 0.737525
89970 21.5998 0.737525
89980 21.6023 0.737525
89990 21.6048 0.737525
90000 21.6073 0.737525
90010 21.6098 0.737525
90020 21.6123 0.737525
90030 21.6148 0.737525
90040 21.6173 0.737525
90050 21.6198 0.737525
90060 21.6223 0.737525
90070 21.6248 0.737525
90080 21.6273 0.737525
90090 21.6298 0.737525
90100 21.6323 0.737525
90110 21.6348 0.737525
90120 21.6373 0.737525
90130 21.6398 0.737525
90140 21.6423 0.737525
90150 21.6448 0.737525
90160 21.6473 0.737525
90170 21.6498 0.737525
90180 21.6523 0.737525
90190 21.6548 0.737525
90200 21.6573 0.737525
90210 21.6598 0.737525
90220 21.6623 0.737525
90230 21.6648 0.737525
90240 21.6673 0.737525
90250 21.6698 0.737525
90260 21.6723 0.737525
90270 21.6748 0.737525
90280 21.6773 0.737525
90290 21.6798 0.737525
90300 21.6823 0.737525
90310 21.6848 0.737525
90320 21.6873 0.737525
90330 21.6898 0.737525
90340 21.6923 0.737525
90350 21.6948 0.737525
90360 21.6973 0.737525
90370 21.6998 0.737525
90380 21.7023 0.737525
90390 21.7048 0.737525
90400 21.7073 0.737525
90410 21.7098 0.737525
90420 21.7123 0.737525
90430 21.7148 0.737525
90440 21.7173 0.737525
90450 21.7198 0.737525
90460 21.7223 0.737525
90470 21.7248 0.737525
90480 21.7273 0.737525
90490 21.7298 0.737525
90500 21.7323 0.737525
90510 21.7348 0.737525
90520 21.7373 0.737525
90530 21.7398 0.737525
90540 21.7423 0.737525
90550 21.7448 0.737525
90560 21.7473 0.737525
90570 21.7498 0.737525
90580 21.7523 0.737525
90590 21.7548 0.737525
90600 21.7573 0.737525
90610 21.7598 0.737525
90620 21.7623 0.737525
90630 21.7648 0.737525
90640 21.7673 0.737525
90650 21.7698 0.737525
90660 21.7723 0.737525
90670 21.7748 0.737525
90680 21.7773 0.737525
90690 21.7798 0.737525
90700 21.7823 0.737525
90710 21.7848 0.737525
90720 21.7873 0.737525
90730 21.7898 0.737525
90740 21.7923 0.737525
90750 21.7948 0.737525
90760 21.7973 0.737525
90770 21.7998 0.737525
90780 21.8023 0.737525
90790 21.8048 0.737525
90800 21.8073 0.737525
90810 21.8098 0.737525
90820 21.8123 0.737525
90830 21.8148 0.737525
90840 21.8173 0.737525
90850 21.8198 0.737525
90860 21.8223 0.737525
90870 21.8248 0.737525
90880 21.8273 0.737525
90890 21.8298 0.737525
90900 21.8323 0.737525
90910 21.8348 0.737525
90920 21.8373 0.737525
90930 21.8398 0.737525
90940 21.8423 0.737525
90950 21.8448 0.737525
90960 21.8473 0.737525
90970 21.8498 0.737525
90980 21.8523 0.737525
90990 21.8548 0.737525
91000 21.8573 0.737525
91010 21.8598 0.737525
91020 21.8623 0.737525
91030 21.8648 0.737525
91040 21.8673 0.737525
91050 21.8698 0.737525
91060 21.8723 0.737525
91070 21.8748 0.737525
91080 21.8773 0.737525
91090 21.8798 0.737525
91100 21.8823 0.737525
91110 21.8848 0.737525
